time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,interpolated
1672753298,3fea95,50.42376708984375,7.990674470600329,41.22196984393634,119.59843416209573,,DMTPK,True,True,True,NaN,236.22,,1672753297.538,1672753297.538,1672750800,False
1672753299,3fea95,50.4239501953125,7.990168521278783,41.22196984393634,119.59843416209573,,DMTPK,True,True,True,NaN,236.22,,1672753298.903,1672753298.903,1672750800,False
1672753300,3fea95,50.42403398934057,7.989658665012669,37.301882829084434,104.46462519698257,,DMTPK,True,True,True,NaN,259.08,,1672753299.813,1672753299.813,1672750800,False
1672753301,3fea95,50.42422019829184,7.989213273331925,37.73963555369178,123.27362049771052,,DMTPK,True,True,True,NaN,259.08,,1672753300.722,1672753300.722,1672750800,False
1672753302,3fea95,50.42422485351562,7.989228901110197,1.222140961824992,-115.05888373551258,,DMTPK,True,True,True,NaN,259.08,,1672753301.605,1672753301.605,1672750800,False
1672753303,3fea95,50.42454606395656,7.988322489970439,73.4769476717662,119.0840630264596,,DMTPK,True,True,True,NaN,259.08,,1672753302.981,1672753302.981,1672750800,False
1672753304,3fea95,50.42454528808594,7.988361559416118,2.769086430805059,-88.21460483900032,,DMTPK,True,True,True,NaN,274.32,,1672753303.427,1672753303.506,1672750800,False
1672753305,3fea95,50.42500305175781,7.987566496196545,75.91589813069054,132.10473801537108,,DMTPK,True,True,True,NaN,274.32,,1672753304.794,1672753304.794,1672750800,False
1672753306,3fea95,50.42523193359375,7.987132825349506,39.89414212866444,129.63901611439877,,DMTPK,True,True,True,NaN,274.32,,1672753305.722,1672753305.722,1672750800,False
1672753307,3fea95,50.42519779528602,7.98713477882179,3.79852823349639,-2.0878184405715925,,DMTPK,True,True,True,NaN,274.32,,1672753306.656,1672753306.656,1672750800,False
1672753308,3fea95,50.42546081542969,7.986843711451479,35.78428682164296,144.81532956608308,,DMTPK,True,True,True,NaN,297.18,,1672753307.612,1672753307.612,1672750800,False
1672753309,3fea95,50.42620568367087,7.9858704617286,107.76569974741864,-39.77390459026081,,DMTPK,True,True,True,NaN,297.18,,1672753308.612,1672753308.612,1672750800,True
1672753310,3fea95,50.42633056640625,7.985904091282894,14.089192584650796,-170.2653069957285,,DMTPK,True,True,True,NaN,297.18,,1672753309.954,1672753309.954,1672750800,False
1672753311,3fea95,50.42631504899364,7.985947067673142,3.4993696689382676,-60.456979614712274,,DMTPK,True,True,True,NaN,297.18,,1672753310.514,1672753310.514,1672750800,False
1672753312,3fea95,50.42665498193895,7.986027326111869,38.22400457682492,8.553831057168104,,DMTPK,True,True,True,NaN,308.61,,1672753311.514,1672753311.514,1672750800,True
1672753313,3fea95,50.42719954151218,7.985130516258446,87.76340513402488,133.62571562266535,,DMTPK,True,True,True,NaN,320.04,,1672753312.766,1672753312.766,1672750800,False
1672753314,3fea95,50.42720031738281,7.985109028063322,1.5246157706633663,93.24389994210232,,DMTPK,True,True,True,NaN,320.04,,1672753313.692,1672753313.935,1672750800,False
1672753315,3fea95,50.42747885493909,7.984833588471284,36.60544278477918,147.7901656213404,,DMTPK,True,True,True,NaN,320.04,,1672753314.158,1672753314.158,1672750800,False
1672753316,3fea95,50.42784118652344,7.984603078741776,43.472541026291914,157.9380569750265,,DMTPK,True,True,True,NaN,320.04,,1672753315.59,1672753315.59,1672750800,False
1672753317,3fea95,50.42831777640338,7.984286444629049,57.54539705156974,-22.939769387240798,,DMTPK,True,True,True,NaN,331.47,,1672753316.59,1672753316.59,1672750800,True
1672753318,3fea95,50.42875671386719,7.98388029399671,56.655917054808626,149.48237104725092,,DMTPK,True,True,True,NaN,342.9,,1672753317.975,1672753317.975,1672750800,False
