time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,interpolated
1674269505,3affff,48.72364367468882,2.351453680741159,15.657142762977436,-109.22198349849027,,GLI1,True,True,True,NaN,,,1674269504.374,1674269504.444,1674266400,False
1674269506,3affff,48.72369003295898,2.35165522648738,15.657142762977436,-109.22198349849027,,GLI1,True,True,True,NaN,,,1674269505.994,1674269505.994,1674266400,False
1674269507,3affff,48.7237018649861,2.351742794639186,6.556851634002946,-101.57519855609725,,GLI1,True,True,True,NaN,,,1674269506.594,1674269506.594,1674266400,False
1674269508,3affff,48.72373677916445,2.351905421206825,12.545177405674766,-108.02686435762158,,GLI1,True,True,True,NaN,,,1674269507.675,1674269507.675,1674266400,False
1674269509,3affff,48.72376005528336,2.352031908537212,9.632600920392102,-105.58629880829906,,GLI1,True,True,True,NaN,,,1674269508.667,1674269508.667,1674266400,False
1674269510,3affff,48.72377169334282,2.352158395867598,9.36818602247627,-97.94000958899711,,GLI1,True,True,True,NaN,,,1674269509.62,1674269509.62,1674266400,False
1674269511,3affff,48.72381591796875,2.352359478290264,15.54836218272386,-108.43770961865647,,GLI1,True,True,True,NaN,,,1674269510.964,1674269510.964,1674266400,False
1674269512,3affff,48.72383880615234,2.352500328650841,10.640792832784745,-103.83801261465848,,GLI1,True,True,True,NaN,,,1674269511.947,1674269511.947,1674266400,False
1674269513,3affff,48.72386169433594,2.35265878530649,11.898806813173078,-102.3504241967882,,GLI1,True,True,True,NaN,,,1674269512.942,1674269512.942,1674266400,False
1674269514,3affff,48.72389602661133,2.352834848257211,13.467336425123955,-106.46729979734594,,GLI1,True,True,True,NaN,,,1674269513.876,1674269513.876,1674266400,False
1674269515,3affff,48.72393035888672,2.353028517503005,14.71040047425492,-105.04123437276328,,GLI1,True,True,True,NaN,,,1674269514.918,1674269514.918,1674266400,False
1674269516,3affff,48.72396469116211,2.353186974158654,12.234282964861526,-108.18210060924851,,GLI1,True,True,True,NaN,,,1674269515.973,1674269515.973,1674266400,False
1674269517,3affff,48.72399942301452,2.353390046337994,15.388624194160297,75.46530155721477,,GLI1,True,True,True,NaN,,,1674269516.973,1674269516.973,1674266400,True
