time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,interpolated
1674179982,3bbbff,48.725367055912564,2.3485562963772284,0.006391332647490615,142.0033683114766,,EP2,True,True,True,NaN,,,1674179981.087,1674179981.087,1674176400,True
1674179983,3bbbff,48.72536701069912,2.348556349959686,0.006381507740144716,141.98263864961925,,EP2,True,True,True,NaN,,,1674179982.087,1674179982.087,1674176400,True
1674179984,3bbbff,48.725366965568014,2.3485564034845514,0.006371692723669803,141.9618577070779,,EP2,True,True,True,NaN,,,1674179983.087,1674179983.087,1674176400,True
1674179985,3bbbff,48.72536692051915,2.3485564569518846,0.006361890590574367,141.9410383643897,,EP2,True,True,True,NaN,,,1674179984.087,1674179984.087,1674176400,True
1674179986,3bbbff,48.72536687555246,2.3485565103617474,0.006352097689400303,141.92017165020954,,EP2,True,True,True,NaN,,,1674179985.087,1674179985.087,1674176400,True
1674179987,3bbbff,48.725366830667845,2.3485565637142,0.006342317071554882,141.89927425502594,,EP2,True,True,True,NaN,,,1674179986.087,1674179986.087,1674176400,True
1674179988,3bbbff,48.725366785865205,2.3485566170093053,0.006332548837838812,141.8783289039834,,EP2,True,True,True,NaN,,,1674179987.087,1674179987.087,1674176400,True
1674179989,3bbbff,48.72536674114448,2.3485566702471226,0.006322789740889286,141.85733141026589,,EP2,True,True,True,NaN,,,1674179988.087,1674179988.087,1674176400,True
1674179990,3bbbff,48.725366696505546,2.3485567234277136,0.0063130442326623125,141.83631566088775,,EP2,True,True,True,NaN,,,1674179989.087,1674179989.087,1674176400,True
1674179991,3bbbff,48.72536665194835,2.3485567765511397,0.006303307945099168,141.81523307494098,,EP2,True,True,True,NaN,,,1674179990.087,1674179990.087,1674176400,True
1674179992,3bbbff,48.725366607472786,2.3485568296174617,0.006293583965283076,141.79411884420907,,EP2,True,True,True,NaN,,,1674179991.087,1674179991.087,1674176400,True
1674179993,3bbbff,48.72536656307876,2.348556882626741,0.00628387231364806,141.77297294798225,,EP2,True,True,True,NaN,,,1674179992.087,1674179992.087,1674176400,True
1674179994,3bbbff,48.7253665187662,2.3485569355790386,0.006274169888076053,141.75176537522793,,EP2,True,True,True,NaN,,,1674179993.087,1674179993.087,1674176400,True
1674179995,3bbbff,48.725366474535015,2.348556988474415,0.006264479752750482,141.7305241813261,,EP2,True,True,True,NaN,,,1674179994.087,1674179994.087,1674176400,True
1674179996,3bbbff,48.72536643038511,2.3485570413129326,0.006254801368537125,141.70924690776155,,EP2,True,True,True,NaN,,,1674179995.087,1674179995.087,1674176400,True
1674179997,3bbbff,48.7253663863164,2.348557094094651,0.006245133395490352,141.68791222242575,,EP2,True,True,True,NaN,,,1674179996.087,1674179996.087,1674176400,True
1674179998,3bbbff,48.7253663423288,2.348557146819633,0.006235477795756187,141.66654690603986,,EP2,True,True,True,NaN,,,1674179997.087,1674179997.087,1674176400,True
1674179999,3bbbff,48.72536629842222,2.3485571994879386,0.006225832030759826,141.64513159373868,,EP2,True,True,True,NaN,,,1674179998.087,1674179998.087,1674176400,True
1674180000,3bbbff,48.72536625459658,2.348557252099629,0.0062161985805296764,141.62367243813773,,EP2,True,True,True,NaN,,,1674179999.087,1674179999.087,1674180000,True
1674180001,3bbbff,48.72536621085178,2.348557304654766,0.006206576227158959,141.60217661469412,,EP2,True,True,True,NaN,,,1674180000.087,1674180000.087,1674180000,True
1674180002,3bbbff,48.72536616718774,2.348557357153409,0.006196965550586831,141.5806351852883,,EP2,True,True,True,NaN,,,1674180001.087,1674180001.087,1674180000,True
1674180003,3bbbff,48.72536612360436,2.348557409595622,0.006187366054282782,141.5590520401784,,EP2,True,True,True,NaN,,,1674180002.087,1674180002.087,1674180000,True
1674180004,3bbbff,48.72536608010157,2.348557461981463,0.006177776918502909,141.53742169802058,,EP2,True,True,True,NaN,,,1674180003.087,1674180003.087,1674180000,True
1674180005,3bbbff,48.72536603667928,2.348557514310995,0.006168199584681342,141.51574580194563,,EP2,True,True,True,NaN,,,1674180004.087,1674180004.087,1674180000,True
1674180006,3bbbff,48.725365993337384,2.3485575665842786,0.006158635148376416,141.49404008040264,,EP2,True,True,True,NaN,,,1674180005.087,1674180005.087,1674180000,True
1674180007,3bbbff,48.72536595007582,2.3485576188013755,0.006149079384050283,141.47227246402852,,EP2,True,True,True,NaN,,,1674180006.087,1674180006.087,1674180000,True
1674180008,3bbbff,48.725365906894474,2.3485576709623452,0.006139537116847099,141.45047509855848,,EP2,True,True,True,NaN,,,1674180007.087,1674180007.087,1674180000,True
1674180009,3bbbff,48.72536586379328,2.3485577230672505,0.006130004781692386,141.42862403113,,EP2,True,True,True,NaN,,,1674180008.087,1674180008.087,1674180000,True
