time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour,interpolated
1674017276,4b5c22,47.44659805297852,8.552719116210938,2.5817383904266102,-89.99998735572947,,VIKTOR12,True,True,True,NaN,,,1674017275.924,1674017275.924,1674014400,False
1674017277,4b5c22,47.44659805297852,8.552753448486328,2.5817383904266102,-89.99998735572947,,VIKTOR12,True,True,True,NaN,,,1674017276.486,1674017276.486,1674014400,False
1674017278,4b5c22,47.44659941075211,8.552821232722355,5.099513724835749,-91.69653674809913,,VIKTOR12,True,True,True,NaN,,,1674017277.848,1674017277.848,1674014400,False
1674017279,4b5c22,47.4466065597686,8.552868889055636,3.6707958915716445,77.49312820594947,,VIKTOR12,True,True,True,NaN,,,1674017278.848,1674017278.848,1674014400,True
1674017280,4b5c22,47.44661827118722,8.55294379840353,5.781642611482707,76.98305063352025,,VIKTOR12,True,True,True,NaN,,,1674017279.848,1674017279.848,1674014400,True
1674017281,4b5c22,47.44662094116211,8.552993774414062,3.7698321952988114,-94.516904836539,,VIKTOR12,True,True,True,NaN,,,1674017280.754,1674017280.754,1674014400,False
1674017282,4b5c22,47.446621097343765,8.552996076022453,0.1739467099502446,84.27011861847954,,VIKTOR12,True,True,True,NaN,,,1674017281.754,1674017281.754,1674014400,True
1674017283,4b5c22,47.446621322106644,8.552998464845093,0.18136624506264343,82.07936624615698,,VIKTOR12,True,True,True,NaN,,,1674017282.754,1674017282.754,1674014400,True
1674017284,4b5c22,47.44662161160297,8.553000939445488,0.18885010296722207,80.18569999359762,,VIKTOR12,True,True,True,NaN,,,1674017283.754,1674017283.754,1674014400,True
1674017285,4b5c22,47.44662196198491,8.55300349838714,0.1963332320806908,78.55415247424345,,VIKTOR12,True,True,True,NaN,,,1674017284.754,1674017284.754,1674014400,True
1674017286,4b5c22,47.446622369404665,8.55300614023355,0.2037629855778032,77.15396574172087,,VIKTOR12,True,True,True,NaN,,,1674017285.754,1674017285.754,1674014400,True
1674017287,4b5c22,47.44662283001444,8.55300886354823,0.21109686929348512,75.95845130717055,,VIKTOR12,True,True,True,NaN,,,1674017286.754,1674017286.754,1674014400,True
1674017288,4b5c22,47.446623339966415,8.553011666894678,0.21830067628962388,74.94464202544741,,VIKTOR12,True,True,True,NaN,,,1674017287.754,1674017287.754,1674014400,True
1674017289,4b5c22,47.446623895412785,8.5530145488364,0.22534697765686482,74.09287774399643,,VIKTOR12,True,True,True,NaN,,,1674017288.754,1674017288.754,1674014400,True
1674017290,4b5c22,47.44662449250576,8.553017507936898,0.23221390225141073,73.38637853568099,,VIKTOR12,True,True,True,NaN,,,1674017289.754,1674017289.754,1674014400,True
1674017291,4b5c22,47.4466251273975,8.553020542759679,0.23888416418201716,72.810852430626,,VIKTOR12,True,True,True,NaN,,,1674017290.754,1674017290.754,1674014400,True
1674017292,4b5c22,47.44662579624025,8.553023651868246,0.2453442963617864,72.35413107393163,,VIKTOR12,True,True,True,NaN,,,1674017291.754,1674017291.754,1674014400,True
1674017293,4b5c22,47.44662649518616,8.5530268338261,0.25158402693531035,72.00586569813522,,VIKTOR12,True,True,True,NaN,,,1674017292.754,1674017292.754,1674014400,True
1674017294,4b5c22,47.446627220387434,8.553030087196749,0.2575958027370979,71.75725403647283,,VIKTOR12,True,True,True,NaN,,,1674017293.754,1674017293.754,1674014400,True
1674017295,4b5c22,47.44662796799628,8.553033410543694,0.26337439789384753,71.6008161015794,,VIKTOR12,True,True,True,NaN,,,1674017294.754,1674017294.754,1674014400,True
1674017296,4b5c22,47.44662873416487,8.55303680243044,0.2689166096186399,71.5301991625512,,VIKTOR12,True,True,True,NaN,,,1674017295.754,1674017295.754,1674014400,True
1674017297,4b5c22,47.446629515045416,8.553040261420493,0.27422102065093185,71.54001649136731,,VIKTOR12,True,True,True,NaN,,,1674017296.754,1674017296.754,1674014400,True
1674017298,4b5c22,47.446630306790105,8.553043786077355,0.27928780581678253,71.62571073563463,,VIKTOR12,True,True,True,NaN,,,1674017297.754,1674017297.754,1674014400,True
1674017299,4b5c22,47.44663110555113,8.55304737496453,0.2841185885377743,71.7834362598254,,VIKTOR12,True,True,True,NaN,,,1674017298.754,1674017298.754,1674014400,True
1674017300,4b5c22,47.44663190748068,8.55305102664552,0.28871632523446505,72.00996259500903,,VIKTOR12,True,True,True,NaN,,,1674017299.754,1674017299.754,1674014400,True
1674017301,4b5c22,47.44663270873096,8.553054739683834,0.2930852200490818,72.30259056049154,,VIKTOR12,True,True,True,NaN,,,1674017300.754,1674017300.754,1674014400,True
